0.339074 0.000000
1.895965 0.640637
3.896896 0.150592
5.874768 0.124534
7.891152 0.124534
9.897075 0.124534
11.873351 0.124534
13.900996 0.124398
15.874223 0.124398
17.875396 0.124398
19.898900 0.124398
21.880931 0.477815
23.893565 0.137253
25.879189 0.136923
27.878423 0.136593
29.880166 0.146972
31.877695 1.314482
33.903275 0.146494
35.881121 0.146426
37.895487 0.146299
39.897893 0.146202
41.881726 0.145987
43.916980 0.157990
45.879854 0.157960
47.903179 0.157901
49.880506 0.157833
51.885682 0.183878
53.901155 0.183878
55.903513 0.183878
57.904938 0.183781
59.883993 0.184217
61.904080 0.184150
63.916470 0.183947
65.910436 0.183947
67.887227 1.389330
69.904003 0.221342
71.891401 0.246205
73.884192 0.246108
75.902810 0.245960
77.905597 0.245863
79.885401 0.245833
81.907446 0.245766
83.908304 0.245766
85.886580 0.245766
87.887060 0.245766
89.902514 0.245766
91.887850 0.245766
93.888736 0.245766
95.889025 0.245766
97.905330 0.245766
99.908650 0.245766
101.890431 0.245766
103.891011 0.245766
105.891567 0.245766
107.891837 0.245766
109.915496 0.245766
111.892869 0.245766
113.893142 0.245766
115.893322 0.245766
117.893573 0.245766
119.899472 0.245766
121.894316 0.245766
123.915707 0.245766
125.910054 0.245766
127.909620 0.245766
129.895775 0.245766
131.898341 0.245766
133.915113 0.245766
135.896773 0.245766
137.897061 0.245766
139.915014 0.245766
141.916451 0.245766
143.898465 0.245766
145.900938 0.245766
147.902838 0.245766
149.899744 0.245766
151.902747 0.245766
153.920933 0.245766
155.922500 0.245766
157.922505 0.245766
159.921889 0.245766
161.904875 0.245766
163.923270 0.245766
165.905638 0.245766
167.912894 0.245766
169.917099 0.245766
171.913616 0.245766
173.922137 0.245766
175.933443 0.245766
177.926799 0.245766
179.914820 0.245766
181.915134 0.245766
183.915480 0.245766
185.919757 0.245766
187.935551 0.245766
189.934872 0.245766
191.916633 0.245766
193.936425 0.245766
195.939307 0.245766
197.939109 0.245766
199.940045 0.245766
201.918900 0.245766
203.919234 0.245766
205.937252 0.245766
207.922462 0.245766
209.927914 0.245766
211.928493 0.245766
213.930574 0.245766
215.939382 0.245766
217.931055 0.245766
219.950596 0.245766
221.956094 0.245766
223.946714 0.245766
225.948729 0.245766
227.932768 0.245766
229.931824 0.245766
231.940128 0.245766
233.939423 0.245766
235.934221 0.245766
237.948645 0.245766
239.956173 0.245766
241.955026 0.245766
243.935493 0.245766
245.935772 0.245766
247.953668 0.245766
249.941505 0.245766
251.959526 0.245766
253.937021 0.245766
255.942590 0.245766
257.937690 0.245766
259.953986 0.245766
261.938431 0.245766
263.954325 0.245766
265.943255 0.245766
267.945027 0.245766
269.939768 0.245766
271.947791 0.245766
273.945639 0.245766
275.955920 0.245766
277.941194 0.245766
279.941468 0.245766
281.941881 0.245766
283.942268 0.245766
285.942669 0.245766
287.960072 0.245766
289.945762 0.245766
291.960965 0.245766
293.954455 0.245766
295.960637 0.245766
297.948132 0.245766
299.945086 0.245766
301.947453 0.245766
303.958097 0.245766
305.961391 0.245766
307.965669 0.245766
309.964428 0.245766
311.947368 0.245766
313.949579 0.245766
315.950142 0.245766
317.969054 0.245766
319.974748 0.245766
321.952854 0.245766
323.960941 0.245766
325.970582 0.245766
327.979974 0.245766
329.964182 0.245766
332.075018 0.245766
333.995719 0.245766
335.997166 0.245766
337.996355 0.245766
340.012566 0.245766
