0.506490 0.124871
1.858696 0.519567
3.853649 0.152581
5.852277 0.171857
7.854082 0.215651
9.855574 0.215651
11.853953 0.215651
13.857030 0.215651
15.860806 0.215651
17.856587 1.430650
19.857145 1.430358
21.855245 0.229699
23.857790 0.229640
25.857732 0.243294
27.858489 0.243040
29.890513 0.256589
31.868843 0.256559
33.867414 0.256530
35.864077 0.256327
37.867401 0.256200
39.856497 0.256200
41.872502 0.273268
43.908225 0.273179
45.898502 0.273179
48.219773 0.273082
50.287415 0.273052
52.284883 0.293474
54.290008 1.088326
56.288432 1.537920
58.288061 0.341153
60.290102 0.340988
62.284152 0.344061
64.300090 0.343993
66.299303 0.351289
68.291750 0.351259
70.298334 0.351259
72.298806 1.557151
74.356566 0.377507
76.299162 0.697524
78.307729 0.430405
80.337316 0.430346
82.318685 0.430151
84.316439 0.445253
86.309014 0.445253
